address,business_area,cityname,lat,lon,name,pname,type
江徐路29号,,六安市,31.726077964667756,115.92282934968466,金江实验学校,安徽省,科教文化服务;学校;中学
金江大道785号,,六安市,31.689915943567915,115.88439599570869,安徽省金寨第二中学,安徽省,科教文化服务;学校;中学
古碑镇槐树湾乡,,六安市,31.49138537808569,115.7551820689083,金寨县双石实验学校,安徽省,科教文化服务;学校;中学
209省道263号,,六安市,31.456700499312163,115.94075164133817,金寨县青山中学,安徽省,科教文化服务;学校;中学
张冲乡,,六安市,31.432957967383476,116.01878123863536,金寨县张冲实验学校,安徽省,科教文化服务;科教文化场所;科教文化场所
映山红大道122号,,六安市,31.71473765251132,115.92837352763542,金寨县施琅中学,安徽省,科教文化服务;学校;中学
[],,六安市,31.370965157835347,115.45661846810243,沙河中学,安徽省,科教文化服务;学校;中学
南溪镇中学路,,六安市,31.518516274678483,115.61505603696098,南溪中学,安徽省,科教文化服务;学校;中学
映山红大道52号,,六安市,31.71141331288807,115.93363987745747,金寨县思源实验学校,安徽省,科教文化服务;学校;中学
053县道,,六安市,31.365447426392155,115.6181067849309,金寨县果子园实验学校,安徽省,科教文化服务;学校;中学
古碑镇,,六安市,31.470509924689733,115.78134408918854,古碑初级中学,安徽省,科教文化服务;学校;中学
关庙乡关庙村,,六安市,31.500956373250858,115.48541632016683,关庙中学,安徽省,科教文化服务;学校;中学
S210大王庙家附近,,六安市,31.467971685048898,115.64698367755217,丁埠中学,安徽省,科教文化服务;学校;中学
天堂湖路与笔架山路交汇处,,六安市,31.78034165151432,115.98085219296,金寨县弘毅学校,安徽省,科教文化服务;学校;中学
桃岭乡牌坊村,,六安市,31.584684209641157,115.71344898936027,金寨县桃岭实验学校,安徽省,科教文化服务;学校;中学
八一路与中学路交叉口东北500米,,六安市,31.52128734152137,115.6205547997848,金寨县南溪初级中学,安徽省,科教文化服务;学校;中学
铁冲一号桥,,六安市,31.74797058133471,115.6830305269814,铁冲实验学校,安徽省,科教文化服务;学校;中学
古碑镇杜运水产对面,,六安市,31.471247260124816,115.78171973120888,金寨县金才希望中学,安徽省,科教文化服务;学校;中学
新四路与望儿山路交汇处,,六安市,31.754757787247247,115.98528601598875,金寨县仙花实验学校,安徽省,科教文化服务;学校;中学
汤家汇镇X056,,六安市,31.643152564561706,115.53428457017384,金寨县泗河实验初级中学,安徽省,科教文化服务;学校;中学
七岭子,,六安市,31.731368649612335,116.08341723571924,金寨县大岗实验学校,安徽省,科教文化服务;学校;中学
天堂寨镇,,六安市,31.18800055995083,115.78809034002508,金寨县天堂寨初级中学,安徽省,科教文化服务;学校;中学
宋河村三塆组,,六安市,31.375247472596605,115.79657657376521,金寨县水竹坪实验学校,安徽省,科教文化服务;学校;学校
白马峰路363号,,六安市,31.73786142285578,115.93695849790375,金寨现代产业园区实验学校,安徽省,科教文化服务;学校;中学
梅山镇开顺村西井组,,六安市,31.8016883602058,115.9303284882515,金寨县开顺实验学校,安徽省,科教文化服务;学校;学校
全军乡,,六安市,31.702060194049555,115.80712421217189,全军实验学校,安徽省,科教文化服务;学校;中学
013乡道附近,,六安市,31.61758113022284,115.81114089999048,金寨县三合实验学校,安徽省,科教文化服务;学校;中学
白塔畈镇龚店村,,六安市,31.699081437757492,116.02182785404084,龚店实验学校,安徽省,科教文化服务;学校;中学
梅山镇金江大道江店第二小学,,六安市,31.701015233646377,115.90772829682474,映山红中学,安徽省,科教文化服务;学校;中学
053县道与346国道交叉口西南240米,,六安市,31.289807051495195,115.56999707106687,吴家店镇中学学校,安徽省,科教文化服务;科教文化场所;科教文化场所
南溪镇街道三组,,六安市,31.521320636660754,115.62028407037742,金寨县南溪八一中学,安徽省,科教文化服务;学校;中学
209省道263号,,六安市,31.456543515685922,115.94525823384278,金寨县青山实验学校,安徽省,科教文化服务;学校;学校
[],,六安市,31.530146390816757,115.67036743729841,南湾中学,安徽省,科教文化服务;科教文化场所;科教文化场所
油坊店乡中心学校(209省道西)油坊店乡学校附近,,六安市,31.554243968799657,115.9543880756079,金寨县油坊店初级中学,安徽省,科教文化服务;学校;中学
白塔畈乡,,六安市,31.747188545801105,115.99066412697137,金寨县仙花中学,安徽省,科教文化服务;学校;中学
燕子河镇,,六安市,31.292330832625552,115.9488711181749,金寨县燕子河初级中学,安徽省,科教文化服务;学校;中学
石院墙西,,六安市,31.182848220357293,115.88487825247444,金寨县长岭实验学校,安徽省,科教文化服务;科教文化场所;科教文化场所
汤汇路西50米,,六安市,31.607103443605943,115.59013115417002,汤家汇实验学校,安徽省,科教文化服务;学校;中学
麻埠镇016县道,,六安市,31.596466134615216,116.07489700078817,鲜花岭中学,安徽省,科教文化服务;科教文化场所;科教文化场所
斑竹园中学(沪蓉高速公路东),,六安市,31.340916545072012,115.55120280447379,金寨县斑竹园中学,安徽省,科教文化服务;学校;中学
金叶路与莲华山路交叉口,,六安市,31.730052941526367,115.92321065237537,金寨县志成中学(建设中),安徽省,科教文化服务;学校;中学
新固叶路与兴叶大道交叉口西南120米,,六安市,31.86726464523021,115.90086733409629,皖西当代中专,安徽省,科教文化服务;学校;学校
010县道附近,,六安市,31.84603099732625,115.94156610250367,叶集实验学校,安徽省,科教文化服务;学校;中学
姚李镇,,六安市,31.82449806211439,116.16806600306035,新星实验学校(北校区),安徽省,科教文化服务;学校;中学
075乡道与东岳路交叉口西180米,,六安市,31.91587108745549,116.17247301913349,六安市叶集区洪集镇初级中学,安徽省,科教文化服务;学校;中学
莲花北路与漫山红路交叉口东南140米,,六安市,31.816087368300042,116.17170303688958,六安市姚李镇新星实验学校,安徽省,科教文化服务;学校;中学
金叶大道和兴叶大道交叉口,,六安市,31.8566435954844,115.9467032655226,安徽师范大学附属叶集中学,安徽省,科教文化服务;学校;中学
叶集区试验区三元镇沣桥村,,六安市,31.926952782742056,116.05872287679841,三元实验学校,安徽省,科教文化服务;学校;中学
观山北路和花园路交汇处,,六安市,31.861273674191256,115.91450427356516,毛坦厂金安中学分校,安徽省,科教文化服务;学校;中学
三元乡叶集试验区,,六安市,31.94952492500994,116.06008302849351,叶集区三元中学,安徽省,科教文化服务;学校;中学
当代·状元府北门西220米,,六安市,31.862991701837192,115.91363651561886,皖西当代学校,安徽省,科教文化服务;学校;学校
叶集试验区,,六安市,31.87821267774382,115.95477462685328,孙岗中学,安徽省,科教文化服务;学校;中学
姚李镇大顾店道,,六安市,31.811922259235608,116.07648061630715,大顾店中学,安徽省,科教文化服务;学校;中学
371乡道附近,,六安市,31.832089242063713,115.99383866900997,平岗初级中学,安徽省,科教文化服务;学校;中学
孙岗乡叶集试验区,,六安市,31.943290085193457,115.96271111186553,桥店中学,安徽省,科教文化服务;学校;中学
姚李职业高级中学附近,,六安市,31.820058816319296,116.17859402135306,霍邱县姚李中学,安徽省,科教文化服务;学校;中学
姚李镇莲花南路,,六安市,31.81580434181617,116.17332417646236,姚李镇新星实验中学,安徽省,科教文化服务;科教文化场所;科教文化场所
153乡道与油坊路交叉口西南280米,,六安市,31.89363706570478,116.12877565342276,大桥中学,安徽省,科教文化服务;学校;中学
威汕线,,六安市,31.322277860395584,117.02657234150234,舒茶高级职业中学,安徽省,科教文化服务;学校;职业技术学校
百神庙镇元棚村,,六安市,31.466082383181796,117.10239089438207,舒城县周公渡中学,安徽省,科教文化服务;学校;中学
汉寿街AE区,,六安市,31.422726633026038,116.88792245319455,舒城县干汊河中学,安徽省,科教文化服务;学校;中学
南港镇三冲村,,六安市,31.322998404768732,116.98078509563591,沙埂中学,安徽省,科教文化服务;学校;中学
伏虎路1号,,六安市,31.4401258195825,116.93095748964231,舒城中学,安徽省,科教文化服务;学校;中学
043县道与周岗路交叉口西40米,,六安市,31.508075069176847,116.8837329304456,舒城县柏林高级职业中学,安徽省,科教文化服务;学校;职业技术学校
龙舒西路,,六安市,31.462004863987893,116.90939850493933,舒城第二中学,安徽省,科教文化服务;学校;中学
城关镇梅河路411号,,六安市,31.46583085867261,116.94650058728273,舒城第一中学,安徽省,科教文化服务;学校;中学
桃溪中路与春秋北路交叉口西,,六安市,31.470292625651084,116.93024147924544,安徽省舒城第三中学,安徽省,科教文化服务;学校;中学
山七镇,,六安市,31.253859076997845,116.65812772768305,山七镇中心学校,安徽省,科教文化服务;学校;中学
243乡道,,六安市,31.43955581752885,117.02582231058341,白马宕初级中学,安徽省,科教文化服务;学校;中学
百神庙镇052县道东150米,,六安市,31.426443680991376,117.07421679024283,百神庙镇中心学校,安徽省,科教文化服务;科教文化场所;科教文化场所
高峰乡河山路五桥中心学校,,六安市,31.255356901093247,116.71173686994119,舒城县高峰中心学校,安徽省,科教文化服务;科教文化场所;科教文化场所
庐镇乡庐镇街道,,六安市,31.1407329375749,116.7705360843554,庐镇乡中心学校,安徽省,科教文化服务;学校;小学
城关镇阙店乡,,六安市,31.300762620874977,116.81175256599442,舒城县杜店中学,安徽省,科教文化服务;学校;中学
万佛湖镇羊山村,,六安市,31.342961507288788,116.75408719131673,舒城县龙河中学,安徽省,科教文化服务;学校;中学
635乡道与632乡道交叉口东南300米,,六安市,31.379704647138894,116.78274153721618,舒城县八里初级中学,安徽省,科教文化服务;学校;中学
杭埠镇上湖东路,,六安市,31.51968007497378,117.20974163312343,新滨湖寿春实验学校,安徽省,科教文化服务;学校;中学
三石寺村村委员会东南侧180米,,六安市,31.194121514082703,116.66043308145854,燕春初级中学,安徽省,科教文化服务;学校;中学
[],,六安市,31.424864648837197,116.7516921400666,张母桥中学,安徽省,科教文化服务;学校;中学
舒三初级中学西北门旁,,六安市,31.513427623068672,117.2086991794284,舒城二中舒三校区,安徽省,科教文化服务;学校;中学
049县道与063乡道交叉口西150米,,六安市,31.514048975286165,117.14116351108098,舒城二中(杭埠校区),安徽省,科教文化服务;学校;中学
031乡道与317省道交叉口南150米,,六安市,31.435162828151842,116.91826918588022,舒城县城关镇中心学校,安徽省,科教文化服务;学校;中学
南港镇落凤岗(原南港中学),,六安市,31.3817663828221,117.00437473999264,舒城县南港实验学校,安徽省,科教文化服务;学校;中学
姚河村姚河中学,,六安市,31.258632677409256,116.82923599660387,姚河中学-汤池镇中心学校,安徽省,科教文化服务;学校;中学
杭埠镇孙圩三杭路,,六安市,31.513001042103106,117.20899351282085,舒城县舒三初级中学,安徽省,科教文化服务;学校;中学
舒三路1号,,六安市,31.463114527713188,116.95480234147207,舒城二中(东校区),安徽省,科教文化服务;学校;中学
舒城二中宾馆东门旁,,六安市,31.459915924409717,116.94267337723241,启蒙名校·摆渡中学,安徽省,科教文化服务;培训机构;培训机构
318省道与317省道交叉口西南480米,,六安市,31.333792542114804,116.62411681487174,五显镇中心学校,安徽省,科教文化服务;学校;中学
千人桥镇鲍桥村,,六安市,31.47537590001346,117.04360776368534,千人桥中学,安徽省,科教文化服务;学校;中学
春秋乡舒城枫香树长途汽车站西北,,六安市,31.28591174169621,116.87301136585779,文翁中学,安徽省,科教文化服务;学校;中学
043县道附近,,六安市,31.50387403389283,116.91580210593312,石岗中学,安徽省,科教文化服务;学校;中学
舒州初级中学(梅河东路南),,六安市,31.46137851414949,116.96133887567069,舒城县舒州初级中学,安徽省,科教文化服务;学校;中学
柏林乡兴和村,,六安市,31.501702429100032,116.92808650810848,舒城仁峰实验学校,安徽省,科教文化服务;学校;中学
七星学校(南环路东),,六安市,31.352410958656407,116.7176346129745,舒城县七星学校,安徽省,科教文化服务;学校;中学
城关镇孔集街道,,六安市,31.46398080422332,116.98930590709348,舒州中学,安徽省,科教文化服务;学校;中学
城关镇古城北路,,六安市,31.469998821408684,116.94754104814497,安徽省舒城育才学校,安徽省,科教文化服务;学校;中学
汤池镇鲁畈村,,六安市,31.24254077114846,116.88269585764704,舒城汤池中学,安徽省,科教文化服务;学校;中学
棠树乡043县道,,六安市,31.44617483403234,116.80610757669045,舒城县棠树乡中心学校,安徽省,科教文化服务;学校;学校
045县道附近,,六安市,31.203726447450055,116.79820468576933,河棚镇中心学校,安徽省,科教文化服务;学校;中学
880乡道,,六安市,31.494089526940293,116.98231359300344,桃溪中学,安徽省,科教文化服务;学校;中学
332省道与882乡道交叉口东北80米,,六安市,31.183423780768603,116.52069101611235,查湾中心学校,安徽省,科教文化服务;学校;中学
梅苑路与夏院路交叉口西北460米,,六安市,31.339546293643973,116.7616765000186,万佛湖镇中心学校,安徽省,科教文化服务;学校;中学
[],,六安市,31.5489524190971,116.99199320515,舒城县桃溪镇中心学校,安徽省,科教文化服务;学校;中学
千人桥镇五里桥,,六安市,31.50433965700971,117.11195017986938,舒城县重阳中学,安徽省,科教文化服务;学校;中学
柏林乡,,六安市,31.509379769192552,116.88181350209784,柏林职高,安徽省,科教文化服务;学校;职业技术学校
晓天镇三元村,,六安市,31.18764286411002,116.61625026512088,舒城晓天中学,安徽省,科教文化服务;学校;中学
千人桥街道,,六安市,31.477428400282115,117.05243786137228,舒城县千人桥镇中心学校,安徽省,科教文化服务;学校;中学
烟汕线,,六安市,31.383847554972508,116.99030206523356,舒城县南港镇中心学校,安徽省,科教文化服务;学校;中学
480乡道与241省道交叉口西北100米,,六安市,31.11559019999875,116.72954474252965,舒城县洪庙初级中学,安徽省,科教文化服务;学校;中学
千人桥镇三汊河中学,,六安市,31.532825556664946,117.0625708582767,舒城县三汊河中学,安徽省,科教文化服务;科教文化场所;科教文化场所
高峰乡朱湾村青塘组,,六安市,31.256672305055115,116.75435378593926,高峰初级中学,安徽省,科教文化服务;学校;中学
立人路与花园路交叉口东220米,,六安市,31.465527495086196,116.98032714000341,舒城第一中学(新校区)(建设中),安徽省,科教文化服务;学校;中学
